id,followers,genres,name,popularity
6uiVIEUM4yArTCiyETpaQy,2704.0,[],Bisayan Christian Artist,23
2t0MovAzLAdXKndlLPU1yf,741.0,[],Rhema Band,0
555taF511ZsdIjjXyc0reK,97.0,[],Augmented 7th,9
7InDgyGSc7b6XHIqyN2375,99.0,[],Influence Worship,8
6N9WVrphMsoTQJ58ya1s9Y,2476.0,[],The AsidorS,32
0k06iEOQOKKzMhwPynqtct,195.0,[],Dead can Trance,0
1V85uZNnreRvRvV3kVK4Ku,246.0,[],Egoera,4
0C265GO9bFApbZLSMltWOB,8221.0,"['neo-psychedelic', 'sydney indie']",Richard In Your Mind,35
5tTdn7wKOtukASFc1Qu3Gn,131.0,[],The Fringe Pop,0
4OGFVQylERgT71prgKTsrJ,155.0,[],Khujo of The Goodie Mob and Bo Hagon,11
3wWU0L0tv6eE813fHEYYMg,77.0,[],Skyy,5
5dFszDp3Did5JTGo1Ra41a,53.0,[],Romoney,0
1pPoLLMFntaYdp3f7gAPDi,116.0,[],T.Porter,0
0w2tofDDOyx8WfvB0bjYgM,139.0,[],Brick Sqaud,1
5dETx4JcHiqXDPCDLh3k3d,33.0,[],Lil Meanie,0
2EGd6KVKqvwv3v5oFqa0UA,0.0,[],Dj Da God,0
1E9q3bLaFcy3BPSuRsa7HL,23.0,[],Stakin Mac,0
50cLMKfle8N3Syxv9kkpyw,49.0,[],TRU-ACE,0
6thKLwgRFUNCF90UJTzEJA,124.0,[],Feat. Wee Wee,0
3VBSiy4IKjwgJJHLky30R5,12.0,[],Hck,0
7gLUCsuJrNw1E9WYupx5ve,43.0,[],Ro Money,2
3sj78UWsHzB4BN1yFYN1t7,39.0,[],VVS Vega,0
0sm0cxKHWpp3Reordc6wya,389.0,[],6FO,15
1ts72cdPuI4zOz0NQuLiKH,49.0,[],Yo Gotti Presents Block Burnaz,0
2gD12ySDz8HAwbB1YgemxE,47.0,[],So Icy Boy,0
0GuS0qEM6O2VxZmQr3rTvb,82.0,[],Biggn Rankin,0
3EaNXNCPtTauNaWYXAIUAC,91.0,[],K-Noe,0
0gMrsZyLF7HEWKiXOS8d06,58.0,[],Hype Pacino,2
5Cm04okOD9EC2u7TjNUyqT,4.0,[],robyn faulkner,0
03BOiJduxNYXBJ8UsrqxnP,108.0,[],V.A.B.P. - Virginia Boyz Productions,0
2GEcMXT0gj3IaAf7mritzJ,284.0,[],40 Karats,4
2HI4Rt6a1f328iaIeRTPAc,20.0,[],Sean Teezy & Da Kid,0
3rq90ilsIZYmlzc1C7qUuV,170.0,[],DJ Stack,4
54KEeXEQFKUiUxrF8A7G6C,63.0,[],Muhleak,2
4gQi8kCu0EAFnbw7Hj9oS2,253.0,[],Fro W.U.N.D.A.S.,1
5HWK9GKc8QuW2szziLBeNj,33.0,[],Charmagne Tripp,0
3wSMQciz39vLoFFbuuSDe2,7.0,[],Monakhov & Que,0
6mIlyUO24xtGVeBDlP8clk,578.0,[],Noel Sanger,18
5rA3iE81PWOWo9HwazU3CB,134.0,[],Innate,1
3VUD7AQh0IsolK9cDjkzfU,1255.0,[],4Mal,23
5jRALwSsnEe5xfFqKRsyfK,68.0,[],Matan Zohar,6
6qiuT7W4uNwk9SrRIM3fC8,104.0,[],Deep Care,8
2mdvuT3XvyoLoreoDr5d7A,4.0,[],5tranger,0
77HqpUGgakt4xXFT6Vl6uZ,52.0,[],Sander van Doorn & Marco V,0
2Ol7liG8FIM8IYvPkfnADE,3.0,[],Stacker & Detune,0
183tW5IT1BxknQIbWpK6kO,359.0,[],X-Vertigo,17
63KkW8lDOCUKkKc86V3TqH,23.0,['japanese progressive house'],June-Voice,0
5Y9JAXBXyHWnyaVMsVD9tY,33.0,[],Favor,1
4TrZVL9yKSQZXlkjRo8ZSb,576.0,[],Aerotek,15
0EAgR2dApmG6nJWq1NWaIa,17.0,[],Pillow One,0
6W84o5lQ3jx6F7trVZi1xC,5.0,[],Spiritus & Asper,0
5Xg7WuQIq2HYvU9597BysO,9.0,[],Cormac Murphy,0
5OlGg705972VAhYLt6lMa1,16.0,[],Canyon Boulevard,0
2tLZtL3RHphWci6Ulwl9Lk,134.0,[],Timo Juuti,2
5H3tZa6NWK6rwCAiUrCjC1,39.0,[],Daveij,9
4CNbSt8bb5Vtdy3SPK6u7p,20.0,[],Total Sound,0
0zKMKKJbvc0ktnKVihr7HG,37.0,[],Ansis Zvirgzdins,1
7G1l868iu7XRqiRwFKKuMz,143.0,[],Vinyl Dharma,1
0v1Lk43TC5lfzpQQQAuhOm,19.0,[],Makeovers,0
0wxIlQ12kyMtfvFzB2eQ27,5.0,[],Maestro Luci,1
1R86ESk7lPte8kE0xBY0dJ,2.0,[],Java Meets David Tort,0
5YC0E9x8xSFBJx8UxaW1El,2.0,[],Reza and John Craig,0
7svlyeFXgoGKD3RVK3qsEG,773.0,[],Rob Pix,19
4WQoGp8jiqjyuB48K7GDvV,595.0,[],Stand Up,2
4avBkTZxEqgzIo34yHfMnX,55.0,[],Feri & Multi,1
6M5CXtLomdla5fXb2akhVm,1375.0,[],Stefano Pain,32
3Sb7pB7IxuxFtN5ornQ8VD,15.0,[],Mark Van Dark,1
0eOFtGmbShgE2wSXk7G2EC,18.0,[],Luca Inochi,0
5MY9oJMFD2ZolrNgcwQKiG,5.0,[],Moondeep,0
2HPSi8r7tOvwa783zf9RWh,140.0,['progressive trance house'],Sean Marx,4
7IadA9mw8n6feCzSwX9C0a,3.0,[],Hollingsworth,0
3Z4vPaOyBdafBAlGQ6fchy,0.0,[],Leo Blanco & Santy Lafonte,0
707kmCICIzyyROqLe3tiEu,11.0,[],Navitas,0
5bWhcYk7ApmPjeOpMh3WXJ,74.0,['nerdcore'],Service Lab,1
6lgFE1bOiG4pLYxolH4fDT,1.0,[],Andrey Muzon,0
0RiLi3CCXBZM2NWFfW6XT7,90.0,[],Bartlett Brothers,1
3CV358Wy2MvSx28HJ8Cvci,0.0,[],Ciaran McAuley & Roly feat. Oonagh,0
2SP2XrrHxloBt5O7jZ7rVa,9.0,[],Aleete,0
2SNoOPDRIbXWvE23EJb1Mp,167.0,['progressive trance house'],Liluca,16
6zCGC4hzKls20vqMp6QPN9,132.0,[],Ally Brown,5
4K2SPqzmaLZxhzsHK70rjC,10.0,[],Shane Kehoe,0
22eE9PRfloxiq9D82zX8Y0,2.0,[],Sinestro and Archon,0
0Zn0KlMLxfPNlIkK5fWIka,11.0,[],Pana V,0
19RMJSV94rfpv9FzHOidlf,6.0,[],Kaesis,0
3Z0BFevgudTLNTGNa3oXAt,2.0,[],Machine City,0
6XMjTAQZ6XSNQcEJAgzFQ3,8.0,[],Be Fly,0
3AKmeySlyjZaBfIFV2Pjso,1.0,[],V-Sag & Christos Stylianou,0
7m21GybRg98bLeYEv47Lag,82.0,[],Marcello Marchitto,0
0njlepjlFve10D8bV8gFiB,15.0,[],Andrew B,0
6Wiq374DSEg3DUOH2UoZD4,4.0,[],Mathias Schwarzwald,0
7elP9eFMqay0DUDW7O0muJ,13.0,[],Brat Schneider,9
2VuqGYzUcnuCX9EyVy0FAg,824.0,[],Carreiro Filho & Praense,21
4of7WGzwgatwBBU6KFuzpG,260.0,[],Junio e Julio,9
65GBz03fTGYwEJO8t0rUzc,187.0,[],Monetário e Financeiro,9
2Uft4t5eqwrG41Lhn3ps88,577.0,"['instrumental surf', 'surf music']",The Penetrators,9
4tYqTsODPifhDStLjMdRME,1788.0,[],The One Up Downstairs,6
1xYm1bUpNwdi6bnRkBK6Oz,3026.0,"['chicago indie', 'chicago punk', 'midwest emo']",Colossal,16
38hp3PhbHSAWkd80AE4xKV,5595.0,['math pop'],Sharks Keep Moving,19
4k4mAQoQYNYmz952kUISfc,179.0,[],Paradoxx,33
2jYavEwa2eotwfertXQ68y,38.0,[],Bit Pixel,0
4CSfmCwvWRE1R3KWqeZW4r,102.0,"['j-punk', 'japanese girl punk']",Pugs,1
2GJMizjqhJcOIzuGig5BH7,356.0,[],Keiko Terada,9
5dzAJm0u0QhPE57K4FqvK0,2.0,[],Rika Himenogi,0
635GScd3gxMFUi5Bt9FOnW,9.0,[],Yonah,0
5tR9IfD0oCtj2hQAMrS4dH,361.0,[],Necter,7
2LfJrlCvDMKsnj5CTiWyxq,8.0,[],Soul Taker,0
6CWdgMmBJHe1GBl0HO4bCf,6.0,[],MKR,0
6BOWLVCOeW6jOndVvVEoja,96.0,[],Robotech,0
0W0uwIsweOJ7IZOsgWawSG,1576.0,['anime latino'],Anime Toonz presents Yukari Fukui,9
5K6lKmLsANnA3QLnT6CFG7,190.0,['classic anime'],Hashimoto Ushio,18
61zvalBxaaGsSa0V3xkUl6,440.0,[],Kenshin,26
5TFj44rO5nrZbnSXDez1Dh,186.0,[],Elya Chavez,12
5wJTMjqes3DmieqoNerUqT,37.0,['japanese traditional'],Koto Vortex,0
2JPC2QA3U26niKqgGtJJYI,8.0,['japanese traditional'],Shindo,0
2yluNBG6kjON8VQZRCH8Re,104.0,['japanese traditional'],Umekichi,0
4dnz4ENnj4DoIuyMIz4nms,642.0,[],Sensei Beats,24
6L8Prcy8PYGwSWtC9ZAoob,201.0,[],Twigs & Yarn,2
39ZCy9jOD1SmnjEfd11XUc,94.0,[],Takahashi Hiro,0
0P99nruMdec3gzoGTE4XFL,3.0,[],コズミック☆エアプレイン,0
03cMKIzGdkOCngE0amAWsB,68.0,['j-punk'],Tokyo Pinsalocks,0
0LkU6idpJROSDinwFJvrpT,27.0,['j-punk'],Buli,0
